id,type,amount,touristId,zone,timestamp
6130796383493500,SOUVENIR,15.00,12,CentralHub,2026-05-27T13:57:06.8221475
6130796383688400,ENCLOSURE_ENTRY,30.00,12,Premium Enclosure,2026-05-27T13:57:06.8221475
6130796383888400,ENCLOSURE_ENTRY,10.00,13,Basic Enclosure,2026-05-27T13:57:06.8221475
6130796384084200,SOUVENIR,15.00,14,CentralHub,2026-05-27T13:57:06.8221475
6130796384276200,ENCLOSURE_ENTRY,10.00,14,Basic Enclosure,2026-05-27T13:57:06.8221475
6130796385204200,ENCLOSURE_ENTRY,30.00,15,Premium Enclosure,2026-05-27T13:57:06.8221475
6130796385467900,ENCLOSURE_ENTRY,30.00,16,Premium Enclosure,2026-05-27T13:57:06.8221475
6130796385672400,SOUVENIR,15.00,17,CentralHub,2026-05-27T13:57:06.8221475
6130796385870100,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:06.8221475
6130796386072700,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:06.8221475
6130796386260900,ENCLOSURE_ENTRY,75.00,19,VIP Enclosure,2026-05-27T13:57:06.8221475
6130796386471700,ENCLOSURE_ENTRY,75.00,20,VIP Enclosure,2026-05-27T13:57:06.8221475
6130796386657400,ENCLOSURE_ENTRY,10.00,21,Basic Enclosure,2026-05-27T13:57:06.8221475
6130796386956500,SOUVENIR,15.00,22,CentralHub,2026-05-27T13:57:06.8221475
6130796387377200,ENCLOSURE_ENTRY,75.00,22,VIP Enclosure,2026-05-27T13:57:06.8340038
6130796388173700,ENCLOSURE_ENTRY,75.00,23,VIP Enclosure,2026-05-27T13:57:06.8350038
6130796388712900,ENCLOSURE_ENTRY,10.00,24,Basic Enclosure,2026-05-27T13:57:06.8350038
6130796389219200,ENCLOSURE_ENTRY,75.00,25,VIP Enclosure,2026-05-27T13:57:06.836163
6130796389687900,SOUVENIR,15.00,26,CentralHub,2026-05-27T13:57:06.836163
6130796390226000,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:06.836163
6130796390640100,ENCLOSURE_ENTRY,75.00,27,VIP Enclosure,2026-05-27T13:57:06.836163
6130796391220800,ENCLOSURE_ENTRY,30.00,28,Premium Enclosure,2026-05-27T13:57:06.836163
6130796391753600,ENCLOSURE_ENTRY,30.00,29,Premium Enclosure,2026-05-27T13:57:06.836163
6130796392248700,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:06.836163
6130796396149300,ENCLOSURE_ENTRY,75.00,1,VIP Enclosure,2026-05-27T13:57:06.836163
6130796396518600,SOUVENIR,15.00,2,CentralHub,2026-05-27T13:57:06.836163
6130796396780600,ENCLOSURE_ENTRY,30.00,2,Premium Enclosure,2026-05-27T13:57:06.836163
6130796397002200,SOUVENIR,15.00,3,CentralHub,2026-05-27T13:57:06.836163
6130796397656700,ENCLOSURE_ENTRY,75.00,3,VIP Enclosure,2026-05-27T13:57:06.836163
6130796398491900,SOUVENIR,15.00,4,CentralHub,2026-05-27T13:57:06.836163
6130796398746700,ENCLOSURE_ENTRY,75.00,4,VIP Enclosure,2026-05-27T13:57:06.836163
6130796398947800,SPA,20.00,5,Bathroom,2026-05-27T13:57:06.836163
6130796399140400,ENCLOSURE_ENTRY,10.00,5,Basic Enclosure,2026-05-27T13:57:06.836163
6130796399381300,ENCLOSURE_ENTRY,30.00,6,Premium Enclosure,2026-05-27T13:57:06.836163
6130796399587100,SOUVENIR,15.00,7,CentralHub,2026-05-27T13:57:06.836163
6130796399795300,ENCLOSURE_ENTRY,30.00,7,Premium Enclosure,2026-05-27T13:57:06.836163
6130796399996600,ENCLOSURE_ENTRY,75.00,8,VIP Enclosure,2026-05-27T13:57:06.836163
6130796400196400,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:06.836163
6130796400396400,ENCLOSURE_ENTRY,10.00,10,Basic Enclosure,2026-05-27T13:57:06.836163
6130796400589200,ENCLOSURE_ENTRY,10.00,11,Basic Enclosure,2026-05-27T13:57:06.836163
6130796400778600,ENCLOSURE_ENTRY,75.00,12,VIP Enclosure,2026-05-27T13:57:06.836163
6130796401069100,SOUVENIR,15.00,13,CentralHub,2026-05-27T13:57:06.836163
6130796401267300,ENCLOSURE_ENTRY,30.00,13,Premium Enclosure,2026-05-27T13:57:06.836163
6130796401467600,SOUVENIR,15.00,14,CentralHub,2026-05-27T13:57:06.836163
6130796401667600,ENCLOSURE_ENTRY,10.00,14,Basic Enclosure,2026-05-27T13:57:06.836163
6130796401936900,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:06.836163
6130796402227500,ENCLOSURE_ENTRY,75.00,16,VIP Enclosure,2026-05-27T13:57:06.836163
6130796402445800,ENCLOSURE_ENTRY,30.00,17,Premium Enclosure,2026-05-27T13:57:06.836163
6130796402658200,ENCLOSURE_ENTRY,30.00,18,Premium Enclosure,2026-05-27T13:57:06.836163
6130796402872900,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:06.836163
6130796403077500,ENCLOSURE_ENTRY,30.00,19,Premium Enclosure,2026-05-27T13:57:06.836163
6130796403279600,SOUVENIR,15.00,20,CentralHub,2026-05-27T13:57:06.836163
6130796403765500,ENCLOSURE_ENTRY,10.00,20,Basic Enclosure,2026-05-27T13:57:06.85068
6130796404135800,SOUVENIR,15.00,21,CentralHub,2026-05-27T13:57:06.85068
6130796405168300,ENCLOSURE_ENTRY,30.00,21,Premium Enclosure,2026-05-27T13:57:06.8516798
6130796405526200,SOUVENIR,15.00,22,CentralHub,2026-05-27T13:57:06.8516798
6130796406448300,ENCLOSURE_ENTRY,75.00,22,VIP Enclosure,2026-05-27T13:57:06.8526803
6130796406896700,ENCLOSURE_ENTRY,30.00,23,Premium Enclosure,2026-05-27T13:57:06.8536782
6130796407199800,ENCLOSURE_ENTRY,30.00,24,Premium Enclosure,2026-05-27T13:57:06.8536782
6130796407478000,ENCLOSURE_ENTRY,10.00,25,Basic Enclosure,2026-05-27T13:57:06.8536782
6130796407798200,SOUVENIR,15.00,26,CentralHub,2026-05-27T13:57:06.854678
6130796408056200,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:06.854678
6130796408346400,ENCLOSURE_ENTRY,75.00,27,VIP Enclosure,2026-05-27T13:57:06.854678
6130796408587400,SOUVENIR,15.00,28,CentralHub,2026-05-27T13:57:06.854678
6130796408881900,ENCLOSURE_ENTRY,30.00,28,Premium Enclosure,2026-05-27T13:57:06.8556772
6130796409117600,SOUVENIR,15.00,29,CentralHub,2026-05-27T13:57:06.8556772
6130796409394000,ENCLOSURE_ENTRY,30.00,29,Premium Enclosure,2026-05-27T13:57:06.8556772
6130796409631900,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:06.8556772
6130796417170700,SOUVENIR,15.00,1,CentralHub,2026-05-27T13:57:06.8593515
6130796417553000,ENCLOSURE_ENTRY,75.00,1,VIP Enclosure,2026-05-27T13:57:06.8593515
6130796417803700,SOUVENIR,15.00,2,CentralHub,2026-05-27T13:57:06.8593515
6130796418013900,ENCLOSURE_ENTRY,75.00,2,VIP Enclosure,2026-05-27T13:57:06.8593515
6130796418294000,ENCLOSURE_ENTRY,10.00,3,Basic Enclosure,2026-05-27T13:57:06.8593515
6130796418520900,ENCLOSURE_ENTRY,75.00,4,VIP Enclosure,2026-05-27T13:57:06.8593515
6130796418731400,ENCLOSURE_ENTRY,75.00,5,VIP Enclosure,2026-05-27T13:57:06.8593515
6130796418936500,ENCLOSURE_ENTRY,75.00,6,VIP Enclosure,2026-05-27T13:57:06.8593515
6130796419141400,SOUVENIR,15.00,7,CentralHub,2026-05-27T13:57:06.8593515
6130796419344800,ENCLOSURE_ENTRY,10.00,7,Basic Enclosure,2026-05-27T13:57:06.8593515
6130796419550200,ENCLOSURE_ENTRY,75.00,8,VIP Enclosure,2026-05-27T13:57:06.8593515
6130796419750100,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:06.8593515
6130796419947600,ENCLOSURE_ENTRY,30.00,10,Premium Enclosure,2026-05-27T13:57:06.8593515
6130796420152600,ENCLOSURE_ENTRY,10.00,11,Basic Enclosure,2026-05-27T13:57:06.8593515
6130796420737100,ENCLOSURE_ENTRY,10.00,12,Basic Enclosure,2026-05-27T13:57:06.8675119
6130796421053800,ENCLOSURE_ENTRY,30.00,13,Premium Enclosure,2026-05-27T13:57:06.8675119
6130796421454800,SOUVENIR,15.00,14,CentralHub,2026-05-27T13:57:06.8675119
6130796422400300,ENCLOSURE_ENTRY,10.00,14,Basic Enclosure,2026-05-27T13:57:06.8685431
6130796422954800,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:06.8695098
6130796424781100,ENCLOSURE_ENTRY,30.00,16,Premium Enclosure,2026-05-27T13:57:06.8709023
6130796425843600,SOUVENIR,15.00,17,CentralHub,2026-05-27T13:57:06.8709023
6130796426292700,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:06.8709023
6130796426926600,SOUVENIR,15.00,18,CentralHub,2026-05-27T13:57:06.8709023
6130796427295200,ENCLOSURE_ENTRY,75.00,18,VIP Enclosure,2026-05-27T13:57:06.8709023
6130796427558100,ENCLOSURE_ENTRY,30.00,19,Premium Enclosure,2026-05-27T13:57:06.8709023
6130796427819100,ENCLOSURE_ENTRY,10.00,20,Basic Enclosure,2026-05-27T13:57:06.8709023
6130796428016200,SOUVENIR,15.00,21,CentralHub,2026-05-27T13:57:06.8709023
6130796428340100,ENCLOSURE_ENTRY,10.00,21,Basic Enclosure,2026-05-27T13:57:06.8709023
6130796428579600,SOUVENIR,15.00,22,CentralHub,2026-05-27T13:57:06.8709023
6130796428783900,ENCLOSURE_ENTRY,75.00,22,VIP Enclosure,2026-05-27T13:57:06.8709023
6130796428980700,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:06.8709023
6130796429182300,ENCLOSURE_ENTRY,75.00,23,VIP Enclosure,2026-05-27T13:57:06.8709023
6130796429403400,ENCLOSURE_ENTRY,10.00,24,Basic Enclosure,2026-05-27T13:57:06.8709023
6130796429609900,SOUVENIR,15.00,25,CentralHub,2026-05-27T13:57:06.8709023
6130796429817500,ENCLOSURE_ENTRY,75.00,25,VIP Enclosure,2026-05-27T13:57:06.8709023
6130796430019100,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:06.8709023
6130796430219300,ENCLOSURE_ENTRY,75.00,27,VIP Enclosure,2026-05-27T13:57:06.8709023
6130796430413600,SOUVENIR,15.00,28,CentralHub,2026-05-27T13:57:06.8709023
6130796430609500,ENCLOSURE_ENTRY,30.00,28,Premium Enclosure,2026-05-27T13:57:06.8709023
6130796430807500,ENCLOSURE_ENTRY,75.00,29,VIP Enclosure,2026-05-27T13:57:06.8709023
6130796431004500,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:06.8709023
6130796438654900,SOUVENIR,15.00,1,CentralHub,2026-05-27T13:57:06.8854686
6130796439433200,ENCLOSURE_ENTRY,30.00,1,Premium Enclosure,2026-05-27T13:57:06.8854686
6130796439810800,ENCLOSURE_ENTRY,30.00,2,Premium Enclosure,2026-05-27T13:57:06.8864707
6130796440081300,ENCLOSURE_ENTRY,30.00,3,Premium Enclosure,2026-05-27T13:57:06.8864707
6130796440331000,ENCLOSURE_ENTRY,30.00,4,Premium Enclosure,2026-05-27T13:57:06.8864707
6130796441165000,ENCLOSURE_ENTRY,75.00,5,VIP Enclosure,2026-05-27T13:57:06.8874744
6130796441510200,ENCLOSURE_ENTRY,10.00,6,Basic Enclosure,2026-05-27T13:57:06.8884747
6130796441782900,ENCLOSURE_ENTRY,75.00,7,VIP Enclosure,2026-05-27T13:57:06.8884747
6130796442045200,ENCLOSURE_ENTRY,10.00,8,Basic Enclosure,2026-05-27T13:57:06.8884747
6130796442275900,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:06.8884747
6130796442508600,ENCLOSURE_ENTRY,10.00,10,Basic Enclosure,2026-05-27T13:57:06.8894692
6130796442731900,ENCLOSURE_ENTRY,75.00,11,VIP Enclosure,2026-05-27T13:57:06.8894692
6130796443559700,SOUVENIR,15.00,12,CentralHub,2026-05-27T13:57:06.8904708
6130796443817300,ENCLOSURE_ENTRY,30.00,12,Premium Enclosure,2026-05-27T13:57:06.8904708
6130796444043900,ENCLOSURE_ENTRY,75.00,13,VIP Enclosure,2026-05-27T13:57:06.8904708
6130796444262200,ENCLOSURE_ENTRY,30.00,14,Premium Enclosure,2026-05-27T13:57:06.8904708
6130796444476900,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:06.8904708
6130796444699700,ENCLOSURE_ENTRY,10.00,16,Basic Enclosure,2026-05-27T13:57:06.8914717
6130796444969100,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:06.8914717
6130796446670800,SOUVENIR,15.00,18,CentralHub,2026-05-27T13:57:06.8934142
6130796447392800,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:06.8934142
6130796448473800,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:06.8934142
6130796449716500,ENCLOSURE_ENTRY,10.00,19,Basic Enclosure,2026-05-27T13:57:06.8934142
6130796450318700,ENCLOSURE_ENTRY,30.00,20,Premium Enclosure,2026-05-27T13:57:06.8934142
6130796450754700,ENCLOSURE_ENTRY,30.00,21,Premium Enclosure,2026-05-27T13:57:06.8934142
6130796451063100,ENCLOSURE_ENTRY,30.00,22,Premium Enclosure,2026-05-27T13:57:06.8934142
6130796451359500,ENCLOSURE_ENTRY,30.00,23,Premium Enclosure,2026-05-27T13:57:06.8934142
6130796451635700,SOUVENIR,15.00,24,CentralHub,2026-05-27T13:57:06.8934142
6130796451912400,ENCLOSURE_ENTRY,75.00,24,VIP Enclosure,2026-05-27T13:57:06.8934142
6130796452174500,SOUVENIR,15.00,25,CentralHub,2026-05-27T13:57:06.8934142
6130796452379900,ENCLOSURE_ENTRY,75.00,25,VIP Enclosure,2026-05-27T13:57:06.8934142
6130796452572200,SOUVENIR,15.00,26,CentralHub,2026-05-27T13:57:06.8934142
6130796452759100,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:06.8934142
6130796452944700,ENCLOSURE_ENTRY,10.00,27,Basic Enclosure,2026-05-27T13:57:06.8934142
6130796453127900,ENCLOSURE_ENTRY,75.00,28,VIP Enclosure,2026-05-27T13:57:06.8934142
6130796453542800,ENCLOSURE_ENTRY,10.00,29,Basic Enclosure,2026-05-27T13:57:06.8934142
6130796454174200,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:06.9006807
6130796460460600,ENCLOSURE_ENTRY,75.00,1,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796460811800,ENCLOSURE_ENTRY,10.00,2,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796461090400,SPA,20.00,3,Bathroom,2026-05-27T13:57:06.9046978
6130796461296700,ENCLOSURE_ENTRY,10.00,3,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796461490100,SOUVENIR,15.00,4,CentralHub,2026-05-27T13:57:06.9046978
6130796461677200,ENCLOSURE_ENTRY,10.00,4,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796461883800,SOUVENIR,15.00,5,CentralHub,2026-05-27T13:57:06.9046978
6130796462077900,ENCLOSURE_ENTRY,75.00,5,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796462255900,SOUVENIR,15.00,6,CentralHub,2026-05-27T13:57:06.9046978
6130796462430400,ENCLOSURE_ENTRY,10.00,6,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796462604400,ENCLOSURE_ENTRY,75.00,7,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796462772800,SOUVENIR,15.00,8,CentralHub,2026-05-27T13:57:06.9046978
6130796462941600,ENCLOSURE_ENTRY,10.00,8,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796463109000,SOUVENIR,15.00,9,CentralHub,2026-05-27T13:57:06.9046978
6130796463299600,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796463473900,ENCLOSURE_ENTRY,10.00,10,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796463646200,SOUVENIR,15.00,11,CentralHub,2026-05-27T13:57:06.9046978
6130796463848000,ENCLOSURE_ENTRY,30.00,11,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796464021800,ENCLOSURE_ENTRY,30.00,12,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796464210700,ENCLOSURE_ENTRY,30.00,13,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796464380400,ENCLOSURE_ENTRY,10.00,14,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796464571700,ENCLOSURE_ENTRY,75.00,15,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796464773400,SOUVENIR,15.00,16,CentralHub,2026-05-27T13:57:06.9046978
6130796464974400,ENCLOSURE_ENTRY,30.00,16,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796465167100,ENCLOSURE_ENTRY,30.00,17,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796465347700,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796465543600,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:06.9046978
6130796465710100,ENCLOSURE_ENTRY,30.00,19,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796465966500,SOUVENIR,15.00,20,CentralHub,2026-05-27T13:57:06.9046978
6130796466157200,ENCLOSURE_ENTRY,75.00,20,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796466331600,SOUVENIR,15.00,21,CentralHub,2026-05-27T13:57:06.9046978
6130796466515300,ENCLOSURE_ENTRY,30.00,21,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796466704000,ENCLOSURE_ENTRY,30.00,22,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796467047700,ENCLOSURE_ENTRY,30.00,23,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796467671300,ENCLOSURE_ENTRY,10.00,24,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796467863000,ENCLOSURE_ENTRY,10.00,25,Basic Enclosure,2026-05-27T13:57:06.9046978
6130796468031500,ENCLOSURE_ENTRY,75.00,26,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796468199300,ENCLOSURE_ENTRY,75.00,27,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796468387400,ENCLOSURE_ENTRY,30.00,28,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796468555700,ENCLOSURE_ENTRY,30.00,29,Premium Enclosure,2026-05-27T13:57:06.9046978
6130796468744900,SOUVENIR,15.00,30,CentralHub,2026-05-27T13:57:06.9046978
6130796468933800,ENCLOSURE_ENTRY,75.00,30,VIP Enclosure,2026-05-27T13:57:06.9046978
6130796474948600,ENCLOSURE_ENTRY,10.00,1,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796475265000,ENCLOSURE_ENTRY,75.00,2,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796475504300,SOUVENIR,15.00,3,CentralHub,2026-05-27T13:57:06.9191203
6130796475689500,ENCLOSURE_ENTRY,30.00,3,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796475866300,SOUVENIR,15.00,4,CentralHub,2026-05-27T13:57:06.9191203
6130796476037700,ENCLOSURE_ENTRY,10.00,4,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796476286900,ENCLOSURE_ENTRY,30.00,5,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796476467600,ENCLOSURE_ENTRY,30.00,6,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796476695800,ENCLOSURE_ENTRY,10.00,7,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796476883800,SOUVENIR,15.00,8,CentralHub,2026-05-27T13:57:06.9191203
6130796477099400,ENCLOSURE_ENTRY,30.00,8,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796477282000,SOUVENIR,15.00,9,CentralHub,2026-05-27T13:57:06.9191203
6130796477463800,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796477639800,SOUVENIR,15.00,10,CentralHub,2026-05-27T13:57:06.9191203
6130796477815000,ENCLOSURE_ENTRY,10.00,10,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796477986600,ENCLOSURE_ENTRY,75.00,11,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796478156300,ENCLOSURE_ENTRY,10.00,12,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796478345400,SOUVENIR,15.00,13,CentralHub,2026-05-27T13:57:06.9191203
6130796478536200,ENCLOSURE_ENTRY,10.00,13,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796478705700,ENCLOSURE_ENTRY,75.00,14,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796478892000,SOUVENIR,15.00,15,CentralHub,2026-05-27T13:57:06.9191203
6130796479109500,ENCLOSURE_ENTRY,75.00,15,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796479300700,ENCLOSURE_ENTRY,75.00,16,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796479487500,ENCLOSURE_ENTRY,75.00,17,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796479659000,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796479859500,ENCLOSURE_ENTRY,10.00,19,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796480334100,SOUVENIR,15.00,20,CentralHub,2026-05-27T13:57:06.9191203
6130796480832600,ENCLOSURE_ENTRY,30.00,20,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796481003800,ENCLOSURE_ENTRY,30.00,21,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796481178700,ENCLOSURE_ENTRY,30.00,22,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796481349100,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:06.9191203
6130796481539700,ENCLOSURE_ENTRY,75.00,23,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796481707400,ENCLOSURE_ENTRY,30.00,24,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796481896600,ENCLOSURE_ENTRY,75.00,25,VIP Enclosure,2026-05-27T13:57:06.9191203
6130796482084800,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796482268700,SOUVENIR,15.00,27,CentralHub,2026-05-27T13:57:06.9191203
6130796482456900,ENCLOSURE_ENTRY,10.00,27,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796482641800,ENCLOSURE_ENTRY,30.00,28,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796482830200,ENCLOSURE_ENTRY,10.00,29,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796483013800,SOUVENIR,15.00,30,CentralHub,2026-05-27T13:57:06.9191203
6130796483175100,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796486054900,ENCLOSURE_ENTRY,30.00,1,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796486362500,SOUVENIR,15.00,2,CentralHub,2026-05-27T13:57:06.9191203
6130796486605300,ENCLOSURE_ENTRY,10.00,2,Basic Enclosure,2026-05-27T13:57:06.9191203
6130796486807300,ENCLOSURE_ENTRY,30.00,3,Premium Enclosure,2026-05-27T13:57:06.9191203
6130796487214200,SOUVENIR,15.00,4,CentralHub,2026-05-27T13:57:06.9339998
6130796487502000,ENCLOSURE_ENTRY,30.00,4,Premium Enclosure,2026-05-27T13:57:06.9339998
6130796488159800,SOUVENIR,15.00,5,CentralHub,2026-05-27T13:57:06.935002
6130796488600900,ENCLOSURE_ENTRY,10.00,5,Basic Enclosure,2026-05-27T13:57:06.935002
6130796488900200,SOUVENIR,15.00,6,CentralHub,2026-05-27T13:57:06.935002
6130796489229900,ENCLOSURE_ENTRY,75.00,6,VIP Enclosure,2026-05-27T13:57:06.9359964
6130796489549100,ENCLOSURE_ENTRY,75.00,7,VIP Enclosure,2026-05-27T13:57:06.9359964
6130796489828900,ENCLOSURE_ENTRY,30.00,8,Premium Enclosure,2026-05-27T13:57:06.9359964
6130796490083400,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:06.9369947
6130796490287700,ENCLOSURE_ENTRY,75.00,10,VIP Enclosure,2026-05-27T13:57:06.9369947
6130796490487300,ENCLOSURE_ENTRY,30.00,11,Premium Enclosure,2026-05-27T13:57:06.9369947
6130796490740100,ENCLOSURE_ENTRY,30.00,12,Premium Enclosure,2026-05-27T13:57:06.9369947
6130796490962600,ENCLOSURE_ENTRY,30.00,13,Premium Enclosure,2026-05-27T13:57:06.9369947
6130796491185600,SOUVENIR,15.00,14,CentralHub,2026-05-27T13:57:06.9379961
6130796491398300,ENCLOSURE_ENTRY,75.00,14,VIP Enclosure,2026-05-27T13:57:06.9379961
6130796491603000,SOUVENIR,15.00,15,CentralHub,2026-05-27T13:57:06.9379961
6130796491913800,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:06.9379961
6130796492164600,ENCLOSURE_ENTRY,30.00,16,Premium Enclosure,2026-05-27T13:57:06.9389957
6130796492372000,SOUVENIR,15.00,17,CentralHub,2026-05-27T13:57:06.9389957
6130796492579100,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:06.9389957
6130796492780400,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:06.9389957
6130796492975500,ENCLOSURE_ENTRY,30.00,19,Premium Enclosure,2026-05-27T13:57:06.9389957
6130796493180300,ENCLOSURE_ENTRY,30.00,20,Premium Enclosure,2026-05-27T13:57:06.9399968
6130796493379000,SOUVENIR,15.00,21,CentralHub,2026-05-27T13:57:06.9399968
6130796493578800,ENCLOSURE_ENTRY,75.00,21,VIP Enclosure,2026-05-27T13:57:06.9399968
6130796493780200,SOUVENIR,15.00,22,CentralHub,2026-05-27T13:57:06.9399968
6130796494068600,ENCLOSURE_ENTRY,75.00,22,VIP Enclosure,2026-05-27T13:57:06.9409964
6130796494423300,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:06.9409964
6130796495231200,ENCLOSURE_ENTRY,75.00,23,VIP Enclosure,2026-05-27T13:57:06.9418975
6130796496033800,ENCLOSURE_ENTRY,30.00,24,Premium Enclosure,2026-05-27T13:57:06.9418975
6130796497586500,ENCLOSURE_ENTRY,75.00,25,VIP Enclosure,2026-05-27T13:57:06.9418975
6130796497925700,SOUVENIR,15.00,26,CentralHub,2026-05-27T13:57:06.9418975
6130796498193300,ENCLOSURE_ENTRY,75.00,26,VIP Enclosure,2026-05-27T13:57:06.9418975
6130796498392400,SOUVENIR,15.00,27,CentralHub,2026-05-27T13:57:06.9418975
6130796498589900,ENCLOSURE_ENTRY,10.00,27,Basic Enclosure,2026-05-27T13:57:06.9418975
6130796498794600,SOUVENIR,15.00,28,CentralHub,2026-05-27T13:57:06.9418975
6130796498998700,ENCLOSURE_ENTRY,10.00,28,Basic Enclosure,2026-05-27T13:57:06.9418975
6130796499174200,ENCLOSURE_ENTRY,75.00,29,VIP Enclosure,2026-05-27T13:57:06.9418975
6130796499498900,ENCLOSURE_ENTRY,75.00,30,VIP Enclosure,2026-05-27T13:57:06.9418975
6130796503321500,ENCLOSURE_ENTRY,10.00,1,Basic Enclosure,2026-05-27T13:57:06.9418975
